stimulus_pair onset         duration      trial_type    trial_number  correct_response            response      response_time stim_file_left              stim_file_right             stim_type_left              stim_type_right             feedback      feedback_onset              feedback_duration
EF             129.462       2.5          Training       22           F             n/a            0            stim/5.jpeg   stim/4.jpeg   E             F             noresponse     132.013       1 
AB             136.081       2.5          Training       23           A             n/a            0            stim/2.jpeg   stim/3.jpeg   B             A             noresponse     138.632       1 
EF             142.1         2.5          Training       24           E             n/a            0            stim/4.jpeg   stim/5.jpeg   F             E             noresponse     144.651       1 
CD             147.718       2.5          Training       25           C             n/a            0            stim/1.jpeg   stim/6.jpeg   C             D             noresponse     150.269       1 
AB             154.337       2.5          Training       26           A             n/a            0            stim/2.jpeg   stim/3.jpeg   B             A             noresponse     156.888       1 
EF             158.955       2.5          Training       27           F             n/a            0            stim/5.jpeg   stim/4.jpeg   E             F             noresponse     161.506       1 
CD             164.974       2.5          Training       28           C             n/a            0            stim/1.jpeg   stim/6.jpeg   C             D             noresponse     167.524       1 
AB             170.192       2.5          Training       29           A             n/a            0            stim/3.jpeg   stim/2.jpeg   A             B             noresponse     172.743       1 
AB             175.81        2.5          Training       30           B             n/a            0            stim/3.jpeg   stim/2.jpeg   A             B             noresponse     178.361       1 
AB             182.629       2.5          Training       31           B             n/a            0            stim/2.jpeg   stim/3.jpeg   B             A             noresponse     185.18        1 
AB             189.248       2.5          Training       32           A             n/a            0            stim/2.jpeg   stim/3.jpeg   B             A             noresponse     191.798       1 
CD             194.866       2.5          Training       33           C             n/a            0            stim/1.jpeg   stim/6.jpeg   C             D             noresponse     197.417       1 
CD             199.484       2.5          Training       34           C             n/a            0            stim/6.jpeg   stim/1.jpeg   D             C             noresponse     202.035       1 
AB             204.702       2.5          Training       35           A             n/a            0            stim/2.jpeg   stim/3.jpeg   B             A             noresponse     207.253       1 
CD             210.721       2.5          Training       36           C             n/a            0            stim/1.jpeg   stim/6.jpeg   C             D             noresponse     213.272       1 
CD             217.54        2.5          Training       37           C             n/a            0            stim/6.jpeg   stim/1.jpeg   D             C             noresponse     220.091       1 
AB             223.158       2.5          Training       38           A             n/a            0            stim/3.jpeg   stim/2.jpeg   A             B             noresponse     225.709       1 
AB             229.777       2.5          Training       39           B             n/a            0            stim/3.jpeg   stim/2.jpeg   A             B             noresponse     232.328       1 
AB             234.995       2.5          Training       40           A             n/a            0            stim/3.jpeg   stim/2.jpeg   A             B             noresponse     237.546       1 
EF             241.014       2.5          Training       41           F             n/a            0            stim/4.jpeg   stim/5.jpeg   F             E             noresponse     243.564       1 
AB             247.832       2.5          Training       42           A             n/a            0            stim/2.jpeg   stim/3.jpeg   B             A             noresponse     250.383       1 
EF             252.451       2.5          Training       43           F             n/a            0            stim/5.jpeg   stim/4.jpeg   E             F             noresponse     255.001       1 
EF             259.269       2.5          Training       44           E             n/a            0            stim/4.jpeg   stim/5.jpeg   F             E             noresponse     261.82        1 
EF             265.288       2.5          Training       45           E             n/a            0            stim/5.jpeg   stim/4.jpeg   E             F             noresponse     267.839       1 
EF             270.906       2.5          Training       46           E             n/a            0            stim/4.jpeg   stim/5.jpeg   F             E             noresponse     273.457       1 
CD             275.524       2.5          Training       47           D             n/a            0            stim/6.jpeg   stim/1.jpeg   D             C             noresponse     278.075       1 
CD             282.143       2.5          Training       48           C             n/a            0            stim/1.jpeg   stim/6.jpeg   C             D             noresponse     284.694       1 
AB             287.361       2.5          Training       49           A             n/a            0            stim/2.jpeg   stim/3.jpeg   B             A             noresponse     289.912       1 
EF             294.18        2.5          Training       50           E             n/a            0            stim/5.jpeg   stim/4.jpeg   E             F             noresponse     296.731       1 
CD             298.798       2.5          Training       51           C             n/a            0            stim/1.jpeg   stim/6.jpeg   C             D             noresponse     301.349       1 
AB             304.417       2.5          Training       52           A             n/a            0            stim/3.jpeg   stim/2.jpeg   A             B             noresponse     306.967       1 
EF             311.035       2.5          Training       53           E             n/a            0            stim/5.jpeg   stim/4.jpeg   E             F             noresponse     313.586       1 
EF             316.254       2.5          Training       54           E             n/a            0            stim/4.jpeg   stim/5.jpeg   F             E             noresponse     318.804       1 
EF             322.272       2.5          Training       55           F             n/a            0            stim/5.jpeg   stim/4.jpeg   E             F             noresponse     324.823       1 
EF             328.891       2.5          Training       56           E             n/a            0            stim/4.jpeg   stim/5.jpeg   F             E             noresponse     331.442       1 
CD             335.71        2.5          Training       57           C             n/a            0            stim/6.jpeg   stim/1.jpeg   D             C             noresponse     338.26        1 
CD             340.328       2.5          Training       58           C             n/a            0            stim/1.jpeg   stim/6.jpeg   C             D             noresponse     342.879       1 
AB             345.546       2.5          Training       59           A             n/a            0            stim/2.jpeg   stim/3.jpeg   B             A             noresponse     348.097       1 
AB             351.565       2.5          Training       60           A             n/a            0            stim/3.jpeg   stim/2.jpeg   A             B             noresponse     354.115       1 
